2021-08-26 22:35:10,751 - INFO - epoch: 0, batch_id: 12976, auc:0.798607, loss:[0.44423446], avg_reader_cost: 0.00565 sec, avg_batch_cost: 0.51706 sec, avg_samples: 2048.00000, ips: 3960.87641 ins/s
2021-08-26 22:35:19,015 - INFO - epoch: 0, batch_id: 12992, auc:0.798620, loss:[0.47116125], avg_reader_cost: 0.00562 sec, avg_batch_cost: 0.51554 sec, avg_samples: 2048.00000, ips: 3972.54407 ins/s
*****/home/aistudio/data/criteo/slot_train_data_full/part-162_split0*****
*****/home/aistudio/data/criteo/slot_train_data_full/part-186_split0*****
*****/home/aistudio/data/criteo/slot_train_data_full/part-159_split0*****
2021-08-26 22:35:27,111 - INFO - epoch: 0, batch_id: 13008, auc:0.798630, loss:[0.4186184], avg_reader_cost: 0.00506 sec, avg_batch_cost: 0.50496 sec, avg_samples: 2048.00000, ips: 4055.73950 ins/s
2021-08-26 22:35:35,441 - INFO - epoch: 0, batch_id: 13024, auc:0.798635, loss:[0.43196765], avg_reader_cost: 0.00568 sec, avg_batch_cost: 0.51960 sec, avg_samples: 2048.00000, ips: 3941.51016 ins/s
2021-08-26 22:35:43,759 - INFO - epoch: 0, batch_id: 13040, auc:0.798642, loss:[0.42752194], avg_reader_cost: 0.00567 sec, avg_batch_cost: 0.51890 sec, avg_samples: 2048.00000, ips: 3946.84156 ins/s
2021-08-26 22:35:52,375 - INFO - epoch: 0, batch_id: 13056, auc:0.798648, loss:[0.4474096], avg_reader_cost: 0.00574 sec, avg_batch_cost: 0.53749 sec, avg_samples: 2048.00000, ips: 3810.28341 ins/s
*****/home/aistudio/data/criteo/slot_train_data_full/part-151_split0*****
2021-08-26 22:36:00,751 - INFO - epoch: 0, batch_id: 13072, auc:0.798657, loss:[0.44292426], avg_reader_cost: 0.00573 sec, avg_batch_cost: 0.52249 sec, avg_samples: 2048.00000, ips: 3919.65774 ins/s
2021-08-26 22:36:09,016 - INFO - epoch: 0, batch_id: 13088, auc:0.798665, loss:[0.4588986], avg_reader_cost: 0.00539 sec, avg_batch_cost: 0.51556 sec, avg_samples: 2048.00000, ips: 3972.39240 ins/s
2021-08-26 22:36:17,277 - INFO - epoch: 0, batch_id: 13104, auc:0.798681, loss:[0.4190167], avg_reader_cost: 0.00570 sec, avg_batch_cost: 0.51529 sec, avg_samples: 2048.00000, ips: 3974.43438 ins/s
2021-08-26 22:36:25,488 - INFO - epoch: 0, batch_id: 13120, auc:0.798693, loss:[0.44304872], avg_reader_cost: 0.00569 sec, avg_batch_cost: 0.51218 sec, avg_samples: 2048.00000, ips: 3998.58854 ins/s
2021-08-26 22:36:33,845 - INFO - epoch: 0, batch_id: 13136, auc:0.798710, loss:[0.4419673], avg_reader_cost: 0.00570 sec, avg_batch_cost: 0.52130 sec, avg_samples: 2048.00000, ips: 3928.63745 ins/s
2021-08-26 22:36:42,170 - INFO - epoch: 0, batch_id: 13152, auc:0.798724, loss:[0.44471052], avg_reader_cost: 0.00571 sec, avg_batch_cost: 0.51930 sec, avg_samples: 2048.00000, ips: 3943.75134 ins/s
2021-08-26 22:36:50,283 - INFO - epoch: 0, batch_id: 13168, auc:0.798735, loss:[0.45367515], avg_reader_cost: 0.00475 sec, avg_batch_cost: 0.50606 sec, avg_samples: 2048.00000, ips: 4046.91589 ins/s
2021-08-26 22:36:58,482 - INFO - epoch: 0, batch_id: 13184, auc:0.798749, loss:[0.46039855], avg_reader_cost: 0.00537 sec, avg_batch_cost: 0.51145 sec, avg_samples: 2048.00000, ips: 4004.33924 ins/s
2021-08-26 22:37:06,887 - INFO - epoch: 0, batch_id: 13200, auc:0.798765, loss:[0.43981856], avg_reader_cost: 0.00574 sec, avg_batch_cost: 0.52430 sec, avg_samples: 2048.00000, ips: 3906.18695 ins/s
2021-08-26 22:37:15,251 - INFO - epoch: 0, batch_id: 13216, auc:0.798779, loss:[0.44671518], avg_reader_cost: 0.00574 sec, avg_batch_cost: 0.52171 sec, avg_samples: 2048.00000, ips: 3925.54437 ins/s
2021-08-26 22:37:23,592 - INFO - epoch: 0, batch_id: 13232, auc:0.798791, loss:[0.45506245], avg_reader_cost: 0.00568 sec, avg_batch_cost: 0.52034 sec, avg_samples: 2048.00000, ips: 3935.88968 ins/s
2021-08-26 22:37:31,917 - INFO - epoch: 0, batch_id: 13248, auc:0.798801, loss:[0.43703488], avg_reader_cost: 0.00570 sec, avg_batch_cost: 0.51926 sec, avg_samples: 2048.00000, ips: 3944.05725 ins/s
2021-08-26 22:37:40,128 - INFO - epoch: 0, batch_id: 13264, auc:0.798818, loss:[0.43529734], avg_reader_cost: 0.00533 sec, avg_batch_cost: 0.51188 sec, avg_samples: 2048.00000, ips: 4000.94870 ins/s
2021-08-26 22:37:48,307 - INFO - epoch: 0, batch_id: 13280, auc:0.798830, loss:[0.44617355], avg_reader_cost: 0.00506 sec, avg_batch_cost: 0.51011 sec, avg_samples: 2048.00000, ips: 4014.83272 ins/s
2021-08-26 22:37:56,637 - INFO - epoch: 0, batch_id: 13296, auc:0.798846, loss:[0.4351259], avg_reader_cost: 0.00569 sec, avg_batch_cost: 0.51967 sec, avg_samples: 2048.00000, ips: 3940.99489 ins/s
